21	84	1
21	104	1
21	109	1
21	144	1
21	155	1
21	190	1
21	194	1
21	257	1
21	281	1
21	296	1
21	320	1
21	321	1
21	326	1
21	335	1
21	357	1
22	7	1
22	133	1
23	26	1
23	90	1
23	110	1
23	112	1
23	160	1
23	239	1
23	269	1
23	316	1
23	35	1
23	302	1
23	316	1
24	10	1
24	49	1
24	269	1
24	315	1
25	7	1
25	240	1
25	261	1
25	308	1
25	315	1
25	325	1
26	6	1
26	35	1
26	42	1
26	48	1
26	62	1
26	120	1
26	122	1
26	129	1
26	131	1
26	150	1
26	196	1
26	201	1
26	202	1
26	207	1
26	308	1
26	341	1
26	23	1
26	60	1
26	75	1
26	126	1
26	147	1
26	170	1
26	207	1
26	255	1
26	283	1
26	286	1
26	308	1
26	336	1
26	347	1
27	109	1
27	251	1
27	296	1
27	84	1
27	154	1
27	251	1
27	254	1
27	320	1
28	1	1
28	41	1
28	70	1
28	99	1
28	110	1
28	133	1
28	140	1
28	147	1
28	182	1
28	196	1
28	202	1
28	223	1
28	228	1
28	240	1
28	271	1
28	308	1
28	325	1
28	331	1
28	147	1
28	215	1
28	336	1
29	120	1
29	160	1
30	20	1
30	37	1
30	122	1
30	150	1
30	152	1
30	154	1
30	196	1
30	202	1
30	257	1
30	301	1
30	61	1
30	177	1
30	218	1
31	111	1
31	336	1
32	20	1
32	129	1
32	196	1
32	238	1
32	257	1
32	302	1
32	308	1
32	20	1
32	39	1
32	85	1
32	220	1
32	238	1
32	249	1
32	257	1
33	109	1
33	150	1
33	248	1
33	308	1
33	230	1
34	343	1
34	195	1
35	1	1
35	6	1
35	23	1
35	41	1
35	62	1
35	68	1
35	109	1
35	110	1
35	120	1
35	133	1
35	147	1
35	157	1
35	164	1
35	170	1
35	190	1
35	193	1
35	202	1
35	211	1
35	212	1
35	223	1
35	240	1
35	249	1
35	269	1
35	271	1
35	277	1
35	283	1
35	308	1
35	309	1
35	316	1
35	317	1
35	325	1
35	6	1
35	26	1
35	54	1
35	68	1
35	75	1
35	110	1
35	125	1
35	135	1
35	143	1
35	147	1
35	151	1
35	157	1
35	160	1
35	164	1
35	192	1
35	193	1
35	211	1
35	214	1
35	269	1
35	271	1
35	277	1
35	283	1
35	286	1
35	308	1
35	309	1
35	348	1
35	356	1
36	1	1
36	308	1
37	104	1
37	122	1
37	124	1
37	163	1
37	240	1
37	302	1
37	357	1
37	0	1
37	20	1
37	21	1
37	30	1
37	38	1
37	85	1
37	96	1
37	103	1
37	104	1
37	109	1
37	122	1
37	123	1
37	124	1
37	136	1
37	148	1
37	152	1
37	182	1
37	195	1
37	196	1
37	218	1
37	224	1
37	251	1
37	258	1
37	268	1
37	301	1
37	302	1
37	308	1
37	320	1
37	321	1
37	326	1
37	335	1
37	349	1
37	357	1
38	12	1
38	37	1
38	84	1
38	107	1
38	122	1
38	124	1
38	150	1
38	158	1
38	163	1
38	171	1
38	296	1
38	301	1
38	326	1
39	32	1
39	131	1
39	150	1
39	196	1
39	302	1
40	321	1
40	340	1
41	1	1
41	6	1
41	70	1
41	90	1
41	110	1
41	120	1
41	122	1
41	133	1
41	143	1
41	172	1
41	202	1
41	212	1
41	223	1
41	226	1
41	236	1
41	240	1
41	261	1
41	269	1
41	286	1
41	293	1
41	308	1
41	311	1
41	315	1
41	316	1
41	325	1
41	344	1
41	1	1
41	2	1
41	6	1
41	20	1
41	28	1
41	35	1
41	42	1
41	54	1
41	69	1
41	72	1
41	74	1
41	75	1
41	76	1
41	78	1
41	79	1
41	90	1
41	97	1
41	104	1
41	105	1
41	107	1
41	110	1
41	120	1
41	124	1
41	125	1
41	126	1
41	129	1
41	138	1
41	147	1
41	155	1
41	161	1
41	164	1
41	170	1
41	173	1
41	182	1
41	191	1
41	192	1
41	202	1
41	207	1
41	212	1
41	215	1
41	223	1
41	228	1
41	235	1
41	240	1
41	242	1
41	247	1
41	249	1
41	251	1
41	255	1
41	262	1
41	269	1
41	271	1
41	276	1
41	277	1
41	286	1
41	293	1
41	307	1
41	308	1
41	309	1
41	311	1
41	315	1
41	316	1
41	320	1
41	323	1
41	329	1
41	331	1
41	334	1
41	335	1
41	336	1
41	341	1
41	344	1
41	356	1
42	41	1
42	62	1
42	109	1
42	129	1
42	131	1
42	144	1
42	196	1
42	240	1
42	286	1
42	310	1
42	26	1
42	72	1
42	110	1
42	120	1
42	126	1
42	129	1
42	144	1
42	170	1
42	194	1
42	286	1
42	308	1
42	313	1
42	328	1
42	336	1
43	20	1
43	122	1
43	196	1
43	257	1
43	326	1
43	175	1
44	109	1
44	124	1
44	129	1
44	150	1
44	255	1
44	124	1
44	206	1
44	306	1
45	6	1
45	225	1
45	325	1
45	336	1
46	1	1
46	160	1
46	239	1
46	249	1
46	308	1
47	4	1
47	144	1
47	257	1
47	294	1
47	354	1
47	64	1
47	109	1
47	120	1
47	144	1
47	243	1
47	277	1
47	319	1
47	354	1
48	120	1
48	129	1
48	143	1
48	147	1
48	170	1
48	190	1
48	202	1
48	308	1
48	325	1
48	26	1
48	120	1
48	143	1
48	207	1
48	249	1
48	308	1
48	335	1
48	344	1
49	14	1
49	325	1
49	24	1
49	167	1
49	215	1
50	73	1
50	107	1
50	109	1
50	157	1
50	230	1
50	292	1
50	319	1
50	332	1
50	73	1
50	157	1
50	243	1
51	184	1
51	184	1
52	160	1
52	194	1
52	269	1
52	308	1
52	316	1
53	55	1
53	56	1
53	257	1
53	266	1
53	292	1
53	343	1
53	343	1
54	35	1
54	41	1
54	62	1
54	120	1
54	240	1
54	283	1
54	308	1
54	344	1
54	223	1
55	327	1
55	53	1
56	20	1
56	21	1
56	91	1
56	100	1
56	109	1
56	122	1
56	124	1
56	129	1
56	131	1
56	144	1
56	158	1
56	182	1
56	194	1
56	196	1
56	224	1
56	230	1
56	274	1
56	302	1
56	308	1
56	319	1
56	324	1
56	327	1
56	335	1
56	336	1
56	342	1
56	346	1
56	357	1
56	11	1
56	53	1
56	78	1
56	85	1
56	100	1
56	109	1
56	124	1
56	144	1
56	278	1
56	306	1
56	319	1
56	324	1
56	329	1
56	335	1
56	340	1
56	342	1
56	357	1
57	88	1
57	124	1
57	88	1
57	356	1
58	122	1
58	109	1
58	196	1
59	1	1
59	79	1
59	110	1
59	129	1
59	173	1
59	202	1
59	236	1
59	240	1
59	344	1
60	12	1
60	20	1
60	21	1
60	26	1
60	109	1
60	171	1
60	194	1
60	209	1
60	240	1
60	257	1
60	280	1
60	296	1
60	336	1
60	357	1
60	20	1
60	116	1
60	209	1
61	30	1
61	238	1
61	257	1
61	301	1
62	70	1
62	167	1
62	249	1
62	269	1
62	308	1
62	331	1
62	26	1
62	35	1
62	42	1
62	54	1
62	110	1
62	113	1
62	138	1
62	173	1
62	192	1
62	240	1
62	308	1
62	316	1
62	336	1
63	196	1
64	47	1
64	138	1
64	176	1
64	202	1
64	272	1
65	1	1
66	1	1
66	150	1
66	228	1
67	336	1
68	35	1
68	110	1
68	313	1
68	316	1
68	1	1
68	2	1
68	35	1
68	75	1
68	120	1
68	143	1
68	223	1
68	293	1
68	302	1
68	308	1
68	316	1
68	326	1
68	336	1
69	1	1
69	41	1
69	112	1
69	240	1
69	250	1
69	308	1
70	308	1
70	28	1
70	41	1
70	62	1
70	147	1
70	166	1
70	228	1
70	308	1
71	1	1
71	110	1
71	120	1
71	150	1
71	225	1
71	308	1
72	41	1
72	42	1
72	110	1
72	202	1
72	223	1
72	308	1
72	313	1
72	110	1
72	271	1
73	50	1
73	88	1
73	171	1
73	204	1
73	220	1
73	230	1
73	282	1
73	342	1
73	50	1
73	88	1
74	41	1
74	172	1
74	240	1
74	286	1
74	317	1
74	323	1
74	247	1
75	6	1
75	7	1
75	26	1
75	35	1
75	41	1
75	68	1
75	79	1
75	110	1
75	120	1
75	133	1
75	190	1
75	202	1
75	212	1
75	240	1
75	247	1
75	325	1
75	336	1
75	356	1
75	125	1
75	192	1
75	313	1
76	1	1
76	41	1
76	120	1
76	122	1
76	125	1
76	147	1
76	182	1
76	202	1
76	223	1
76	237	1
76	240	1
76	276	1
76	336	1
76	341	1
76	120	1
76	147	1
76	160	1
76	182	1
76	223	1
77	1	1
77	133	1
77	212	1
77	308	1
77	325	1
78	41	1
78	56	1
78	109	1
78	120	1
78	122	1
78	150	1
78	194	1
78	317	1
78	152	1
79	41	1
79	90	1
79	109	1
79	182	1
79	196	1
79	240	1
79	251	1
79	255	1
79	296	1
79	325	1
79	59	1
79	75	1
79	90	1
79	172	1
79	182	1
79	191	1
79	223	1
79	240	1
79	249	1
79	293	1
79	300	1
79	308	1
79	323	1
79	325	1
79	336	1
79	344	1
79	356	1
80	1	1
80	133	1
81	20	1
81	196	1
81	257	1
81	343	1
82	171	1
82	155	1
82	171	1
82	195	1
82	314	1
82	320	1
83	107	1
83	122	1
83	265	1
83	301	1
84	21	1
84	27	1
84	109	1
84	124	1
84	131	1
84	155	1
84	202	1
84	240	1
84	251	1
84	301	1
84	302	1
84	347	1
84	38	1
84	104	1
84	118	1
84	124	1
84	144	1
84	158	1
84	239	1
84	257	1
84	278	1
84	295	1
84	301	1
84	320	1
84	326	1
84	357	1
85	32	1
85	37	1
85	56	1
85	122	1
85	129	1
85	150	1
85	196	1
85	234	1
85	240	1
85	257	1
85	122	1
85	159	1
86	100	1
86	100	1
87	110	1
87	212	1
87	356	1
87	164	1
87	223	1
87	356	1
88	57	1
88	73	1
88	103	1
88	109	1
88	122	1
88	171	1
88	196	1
88	220	1
88	230	1
88	266	1
88	301	1
88	342	1
88	57	1
88	73	1
88	103	1
88	220	1
88	301	1
89	1	1
89	120	1
89	129	1
89	190	1
90	6	1
90	41	1
90	79	1
90	202	1
90	317	1
90	23	1
90	41	1
90	79	1
90	104	1
90	110	1
90	141	1
90	154	1
90	194	1
90	223	1
90	240	1
90	255	1
90	270	1
90	271	1
90	276	1
90	308	1
90	334	1
90	336	1
91	20	1
91	109	1
91	122	1
91	150	1
91	152	1
91	196	1
91	234	1
91	257	1
91	274	1
91	296	1
91	314	1
91	326	1
91	20	1
91	56	1
91	184	1
91	257	1
91	274	1
92	326	1
93	122	1
93	150	1
93	257	1
93	296	1
93	332	1
93	257	1
93	332	1
94	20	1
94	122	1
94	220	1
94	257	1
94	274	1
94	20	1
94	220	1
94	335	1
95	129	1
95	130	1
95	292	1
95	326	1
95	292	1
95	326	1
96	37	1
96	122	1
96	124	1
96	150	1
96	196	1
96	302	1
97	1	1
97	41	1
97	160	1
97	202	1
97	214	1
97	325	1
97	331	1
98	196	1
98	20	1
99	133	1
99	28	1
100	56	1
100	86	1
100	122	1
100	124	1
100	150	1
100	56	1
100	86	1
101	109	1
101	109	1
101	131	1
101	142	1
101	187	1
101	208	1
101	253	1
101	319	1
101	329	1
102	308	1
103	37	1
103	88	1
103	104	1
103	122	1
103	150	1
103	152	1
103	171	1
103	196	1
103	198	1
103	222	1
103	257	1
103	274	1
103	302	1
103	327	1
103	342	1
103	343	1
103	88	1
103	104	1
103	121	1
103	142	1
103	171	1
103	314	1
104	12	1
104	21	1
104	37	1
104	41	1
104	84	1
104	90	1
104	103	1
104	109	1
104	118	1
104	122	1
104	129	1
104	133	1
104	150	1
104	155	1
104	171	1
104	182	1
104	196	1
104	202	1
104	234	1
104	240	1
104	255	1
104	257	1
104	265	1
104	268	1
104	296	1
104	302	1
104	304	1
104	319	1
104	324	1
104	326	1
104	327	1
104	342	1
104	343	1
104	357	1
104	12	1
104	37	1
104	103	1
104	122	1
104	134	1
104	171	1
104	182	1
104	268	1
104	295	1
104	296	1
104	304	1
104	319	1
104	335	1
104	340	1
104	342	1
104	343	1
105	1	1
105	41	1
105	109	1
105	133	1
105	240	1
105	325	1
106	122	1
106	327	1
106	357	1
107	20	1
107	41	1
107	109	1
107	122	1
107	124	1
107	129	1
107	292	1
107	310	1
107	314	1
107	319	1
107	326	1
107	327	1
107	20	1
107	38	1
107	50	1
107	83	1
107	124	1
107	187	1
107	274	1
107	306	1
107	310	1
107	313	1
107	329	1
107	335	1
108	1	1
108	212	1
108	308	1
108	223	1
109	21	1
109	37	1
109	47	1
109	56	1
109	58	1
109	101	1
109	124	1
109	129	1
109	131	1
109	144	1
109	150	1
109	194	1
109	196	1
109	251	1
109	275	1
109	296	1
109	301	1
109	302	1
109	308	1
109	314	1
109	319	1
109	327	1
109	329	1
109	0	1
109	13	1
109	20	1
109	21	1
109	27	1
109	33	1
109	35	1
109	42	1
109	44	1
109	50	1
109	56	1
109	60	1
109	78	1
109	79	1
109	84	1
109	88	1
109	91	1
109	101	1
109	104	1
109	105	1
109	107	1
109	122	1
109	124	1
109	129	1
109	130	1
109	131	1
109	134	1
109	144	1
109	148	1
109	150	1
109	154	1
109	158	1
109	159	1
109	160	1
109	163	1
109	165	1
109	177	1
109	182	1
109	183	1
109	188	1
109	195	1
109	196	1
109	201	1
109	207	1
109	218	1
109	222	1
109	224	1
109	228	1
109	238	1
109	240	1
109	243	1
109	247	1
109	251	1
109	253	1
109	255	1
109	273	1
109	275	1
109	292	1
109	294	1
109	295	1
109	296	1
109	301	1
109	302	1
109	303	1
109	306	1
109	314	1
109	319	1
109	321	1
109	324	1
109	326	1
109	327	1
109	329	1
109	335	1
109	336	1
109	338	1
109	340	1
109	343	1
109	344	1
109	347	1
109	348	1
109	349	1
109	357	1
110	1	1
110	10	1
110	12	1
110	20	1
110	35	1
110	41	1
110	42	1
110	62	1
110	72	1
110	90	1
110	112	1
110	120	1
110	170	1
110	202	1
110	212	1
110	234	1
110	240	1
110	251	1
110	272	1
110	308	1
110	311	1
110	325	1
110	331	1
110	12	1
110	18	1
110	23	1
110	28	1
110	35	1
110	41	1
110	59	1
110	68	1
110	71	1
110	72	1
110	75	1
110	87	1
110	120	1
110	125	1
110	126	1
110	138	1
110	164	1
110	165	1
110	170	1
110	182	1
110	192	1
110	193	1
110	215	1
110	223	1
110	227	1
110	234	1
110	236	1
110	240	1
110	242	1
110	249	1
110	269	1
110	285	1
110	308	1
110	311	1
110	316	1
110	323	1
110	326	1
110	329	1
110	331	1
110	336	1
110	341	1
110	344	1
111	4	1
111	171	1
111	220	1
111	222	1
111	274	1
111	342	1
111	4	1
111	31	1
111	178	1
112	317	1
112	23	1
112	69	1
112	110	1
112	255	1
113	1	1
113	6	1
113	62	1
113	202	1
113	308	1
114	131	1
114	150	1
114	265	1
115	7	1
115	272	1
115	346	1
115	219	1
115	314	1
115	342	1
115	346	1
116	60	1
116	15	1
116	20	1
117	301	1
117	302	1
117	163	1
117	218	1
117	301	1
118	84	1
118	239	1
118	104	1
119	171	1
119	187	1
120	1	1
120	41	1
120	42	1
120	47	1
120	48	1
120	68	1
120	76	1
120	110	1
120	122	1
120	133	1
120	147	1
120	150	1
120	164	1
120	172	1
120	190	1
120	212	1
120	250	1
120	255	1
120	269	1
120	283	1
120	286	1
120	308	1
120	334	1
120	26	1
120	29	1
120	35	1
120	41	1
120	48	1
120	54	1
120	71	1
120	75	1
120	76	1
120	78	1
120	89	1
120	110	1
120	125	1
120	138	1
120	147	1
120	173	1
120	190	1
120	192	1
120	203	1
120	207	1
120	211	1
120	240	1
120	242	1
120	249	1
120	250	1
120	262	1
120	269	1
120	271	1
120	277	1
120	283	1
120	293	1
120	308	1
120	311	1
120	318	1
120	326	1
120	335	1
120	336	1
120	338	1
120	341	1
120	356	1
121	103	1
121	130	1
121	150	1
121	292	1
122	20	1
122	37	1
122	85	1
122	104	1
122	109	1
122	124	1
122	129	1
122	131	1
122	144	1
122	150	1
122	152	1
122	155	1
122	158	1
122	163	1
122	171	1
122	177	1
122	196	1
122	234	1
122	240	1
122	255	1
122	257	1
122	274	1
122	292	1
122	296	1
122	301	1
122	302	1
122	308	1
122	324	1
122	326	1
122	327	1
122	333	1
122	335	1
122	340	1
122	357	1
122	11	1
122	20	1
122	26	1
122	30	1
122	37	1
122	38	1
122	41	1
122	43	1
122	56	1
122	58	1
122	76	1
122	78	1
122	83	1
122	85	1
122	88	1
122	91	1
122	93	1
122	94	1
122	96	1
122	100	1
122	103	1
122	104	1
122	106	1
122	107	1
122	120	1
122	123	1
122	124	1
122	132	1
122	134	1
122	136	1
122	141	1
122	142	1
122	144	1
122	146	1
122	148	1
122	150	1
122	152	1
122	155	1
122	163	1
122	165	1
122	171	1
122	174	1
122	177	1
122	178	1
122	184	1
122	189	1
122	194	1
122	195	1
122	196	1
122	198	1
122	199	1
122	201	1
122	207	1
122	217	1
122	218	1
122	220	1
122	224	1
122	234	1
122	238	1
122	241	1
122	248	1
122	249	1
122	253	1
122	255	1
122	257	1
122	263	1
122	268	1
122	271	1
122	273	1
122	274	1
122	275	1
122	282	1
122	283	1
122	289	1
122	294	1
122	295	1
122	299	1
122	301	1
122	302	1
122	306	1
122	308	1
122	320	1
122	324	1
122	326	1
122	327	1
122	330	1
122	333	1
122	334	1
122	335	1
122	336	1
122	339	1
122	340	1
122	342	1
122	357	1
123	37	1
123	122	1
124	37	1
124	41	1
124	44	1
124	56	1
124	84	1
124	107	1
124	109	1
124	122	1
124	131	1
124	150	1
124	155	1
124	163	1
124	171	1
124	196	1
124	202	1
124	240	1
124	251	1
124	273	1
124	314	1
124	326	1
124	335	1
124	357	1
124	9	1
124	13	1
124	37	1
124	38	1
124	44	1
124	56	1
124	57	1
124	84	1
124	96	1
124	100	1
124	107	1
124	109	1
124	122	1
124	136	1
124	148	1
124	150	1
124	162	1
124	171	1
124	196	1
124	201	1
124	234	1
124	240	1
124	257	1
124	268	1
124	273	1
124	275	1
124	279	1
124	290	1
124	301	1
124	306	1
124	308	1
124	326	1
124	335	1
124	352	1
124	357	1
125	1	1
125	35	1
125	41	1
125	75	1
125	110	1
125	120	1
125	147	1
125	160	1
125	182	1
125	212	1
125	308	1
125	325	1
125	76	1
125	223	1
126	1	1
126	26	1
126	41	1
126	42	1
126	110	1
126	194	1
126	202	1
126	226	1
126	240	1
126	257	1
126	325	1
127	150	1
127	202	1
127	348	1
127	135	1
127	348	1
128	202	1
129	41	1
129	42	1
129	109	1
129	150	1
129	196	1
129	302	1
129	308	1
129	10	1
129	26	1
129	32	1
129	42	1
129	44	1
129	48	1
129	56	1
129	59	1
129	85	1
129	89	1
129	95	1
129	104	1
129	107	1
129	109	1
129	122	1
129	152	1
129	160	1
129	182	1
129	196	1
129	215	1
129	251	1
129	273	1
129	274	1
129	285	1
129	286	1
129	302	1
129	308	1
129	314	1
129	318	1
129	329	1
129	335	1
129	348	1
129	355	1
130	109	1
130	171	1
130	187	1
130	242	1
130	248	1
130	251	1
130	302	1
130	308	1
130	319	1
130	335	1
130	343	1
130	95	1
130	121	1
130	171	1
130	335	1
130	343	1
131	101	1
131	109	1
131	150	1
131	302	1
131	346	1
131	0	1
131	21	1
131	26	1
131	39	1
131	42	1
131	56	1
131	84	1
131	109	1
131	114	1
131	122	1
131	124	1
131	136	1
131	150	1
131	218	1
131	273	1
131	314	1
131	320	1
131	326	1
131	327	1
131	329	1
132	122	1
132	171	1
132	327	1
132	171	1
132	268	1
133	1	1
133	1	1
133	14	1
133	17	1
133	18	1
133	20	1
133	22	1
133	28	1
133	35	1
133	41	1
133	75	1
133	77	1
133	80	1
133	99	1
133	104	1
133	105	1
133	120	1
133	138	1
133	148	1
133	153	1
133	167	1
133	182	1
133	192	1
133	213	1
133	215	1
133	223	1
133	249	1
133	251	1
133	271	1
133	301	1
133	325	1
133	326	1
133	329	1
133	331	1
133	336	1
133	341	1
133	347	1
133	356	1
134	104	1
134	109	1
134	122	1
134	150	1
134	171	1
134	196	1
134	302	1
134	222	1
134	249	1
135	6	1
135	35	1
135	127	1
135	147	1
135	240	1
135	296	1
135	313	1
136	37	1
136	122	1
136	124	1
136	131	1
136	150	1
136	182	1
136	196	1
136	20	1
137	257	1
138	1	1
138	41	1
138	62	1
138	110	1
138	120	1
138	133	1
138	240	1
138	249	1
138	293	1
138	64	1
138	164	1
138	225	1
138	257	1
138	336	1
138	356	1
139	341	1
140	7	1
140	28	1
140	223	1
140	240	1
141	20	1
141	90	1
141	122	1
141	196	1
141	319	1
141	165	1
141	319	1
142	101	1
142	103	1
142	122	1
142	152	1
142	220	1
142	241	1
142	257	1
142	326	1
142	221	1
142	333	1
143	35	1
143	48	1
143	68	1
143	223	1
143	41	1
143	48	1
143	223	1
143	276	1
144	12	1
144	20	1
144	21	1
144	42	1
144	47	1
144	56	1
144	84	1
144	109	1
144	122	1
144	150	1
144	196	1
144	218	1
144	266	1
144	326	1
144	357	1
144	20	1
144	42	1
144	47	1
144	56	1
144	109	1
144	122	1
144	218	1
144	319	1
145	196	1
145	314	1
145	326	1
145	171	1
146	122	1
146	251	1
146	342	1
146	346	1
146	347	1
146	347	1
147	1	1
147	6	1
147	26	1
147	28	1
147	35	1
147	41	1
147	70	1
147	76	1
147	120	1
147	156	1
147	160	1
147	202	1
147	223	1
147	239	1
147	242	1
147	251	1
147	272	1
147	276	1
147	308	1
147	316	1
147	325	1
147	331	1
147	336	1
147	28	1
147	35	1
147	48	1
147	76	1
147	120	1
147	125	1
147	135	1
147	168	1
147	214	1
147	215	1
147	223	1
147	240	1
147	249	1
147	250	1
147	277	1
147	336	1
147	348	1
147	356	1
148	37	1
148	109	1
148	122	1
148	124	1
148	133	1
148	150	1
148	196	1
148	357	1
148	301	1
149	163	1
149	248	1
150	109	1
150	122	1
150	124	1
150	131	1
150	196	1
150	296	1
150	326	1
150	327	1
150	357	1
150	0	1
150	20	1
150	21	1
150	26	1
150	30	1
150	33	1
150	38	1
150	39	1
150	44	1
150	66	1
150	71	1
150	78	1
150	85	1
150	91	1
150	93	1
150	96	1
150	100	1
150	103	1
150	104	1
150	109	1
150	114	1
150	120	1
150	121	1
150	122	1
150	124	1
150	127	1
150	129	1
150	131	1
150	134	1
150	136	1
150	144	1
150	148	1
150	158	1
150	163	1
150	165	1
150	175	1
150	177	1
150	178	1
150	190	1
150	196	1
150	198	1
150	207	1
150	217	1
150	218	1
150	221	1
150	228	1
150	234	1
150	235	1
150	238	1
150	257	1
150	260	1
150	265	1
150	268	1
150	273	1
150	275	1
150	283	1
150	285	1
150	289	1
150	290	1
150	291	1
150	293	1
150	295	1
150	296	1
150	301	1
150	304	1
150	306	1
150	308	1
150	320	1
150	326	1
150	327	1
150	334	1
150	335	1
150	336	1
150	338	1
150	340	1
150	344	1
150	348	1
150	351	1
150	352	1
150	357	1
151	35	1
152	37	1
152	78	1
152	122	1
152	129	1
152	179	1
152	196	1
152	198	1
152	257	1
152	274	1
152	275	1
152	292	1
152	302	1
152	327	1
152	340	1
152	20	1
152	30	1
152	91	1
152	103	1
152	122	1
152	142	1
152	195	1
152	198	1
152	272	1
152	274	1
152	275	1
152	302	1
152	306	1
152	326	1
152	335	1
153	1	1
153	14	1
153	133	1
153	212	1
153	308	1
153	325	1
154	0	1
154	20	1
154	27	1
154	90	1
154	109	1
154	196	1
154	234	1
154	240	1
154	251	1
154	255	1
154	265	1
154	296	1
154	327	1
154	347	1
154	30	1
154	171	1
154	255	1
154	306	1
154	326	1
155	1	1
155	21	1
155	41	1
155	82	1
155	122	1
155	242	1
155	265	1
155	349	1
155	357	1
155	84	1
155	104	1
155	122	1
155	124	1
155	255	1
155	357	1
156	1	1
156	6	1
156	202	1
156	212	1
156	229	1
156	269	1
156	336	1
156	147	1
157	1	1
157	6	1
157	35	1
157	50	1
157	202	1
157	269	1
157	277	1
157	325	1
157	35	1
157	50	1
157	223	1
157	277	1
158	0	1
158	84	1
158	109	1
158	150	1
158	196	1
158	251	1
158	296	1
158	319	1
158	38	1
158	56	1
158	122	1
158	181	1
158	234	1
158	255	1
158	296	1
158	301	1
158	306	1
158	335	1
158	340	1
159	85	1
159	109	1
160	35	1
160	76	1
160	109	1
160	129	1
160	182	1
160	194	1
160	196	1
160	212	1
160	239	1
160	308	1
160	2	1
160	23	1
160	29	1
160	46	1
160	52	1
160	97	1
160	125	1
160	147	1
160	170	1
160	176	1
160	178	1
160	187	1
160	242	1
160	271	1
160	308	1
160	318	1
160	329	1
160	344	1
161	41	1
161	202	1
161	242	1
161	286	1
162	10	1
